aerobic1	aerobic2	anaerobic1	anaerobic2
NM_001181188.3	1.16128888536867	1.04895593540377	3.20612039327138	3.563363499907
NM_001181189.3	2319.75981398572	2281.7926098628	1057.82235911344	1060.09449075381
NM_001181190.1	49.5773658087953	51.646758870576	135.040819363865	132.373166000302
NM_001181191.1	17.3154407507657	18.7464534176776	17.6159815679949	18.4773499587669
NM_001181192.3	155.330272772638	140.887896083912	136.338345957421	155.013808120729
NM_001181194.1	15.978438299796	18.5927034275331	16.8984019103628	15.7631772314474
NM_001181195.3	2.66600821110413	3.30744244549734	4.78479727907985	3.08589631284337
NM_001181196.4	0.321388040441784	0.516300892369452	0.547098269461743	0.746469984736972
NM_001181197.1	7.40340403604327	6.6287197798571	15.4628197257485	13.2307399959737
NM_001181199.2	3.97002303243132	3.9093909933311	2.85501030301298	3.43598572311523
NM_001181200.3	7.81758516893694	7.63288793193397	12.8796687696995	11.674161469491
NM_001181201.1	28.3891993188355	32.236286926113	45.7414776703767	49.9224019678095
NM_001181203.3	70.7335671480304	84.3338065893187	72.8124482818153	76.9195035874593
NM_001181204.3	29.9620985157645	33.3373162227347	32.3412489194561	30.4234359180993
NM_001181205.1	67.1497640745035	73.540901947662	67.0908885904445	55.1848382720899
NM_001181206.1	12.7538457485269	12.21556353044	15.2730765425962	15.2452692041293
NM_001181207.3	61.0516296877134	61.3101522034133	99.2443568869246	89.7676444417504
NM_001181208.1	50.0063324988866	54.8834224123675	50.1440739841883	50.3079367339391
NM_001181209.3	50.1174496961328	51.9019585867099	26.4833473907047	24.8213011583497
NM_001181210.3	47.5317629377402	50.2292905312085	83.361013858461	91.3219656625815
NM_001181211.1	145.487343240017	142.464094655617	167.729992911643	169.57663368538
NM_001181212.1	31.1503481105053	29.4928362960897	47.0352292130929	46.506667083679
NM_001181213.3	50.7379396085774	53.3446559060061	36.3859861364396	38.264346900925
NM_001181214.1	695.833901211126	701.346908911097	1355.98178864977	1389.67388703457
NM_001181215.3	287.74118600006	295.557352424789	307.932383659199	319.994076591912
NM_001181216.3	0.921038042030394	1.07927963481437	0.91338217756619	1.58298245528178
NM_001181217.1	44.2178095142648	44.6627871747533	8.81986575939028	9.98469741269052
NM_001181218.1	16.4242638126362	14.8924530825445	28.6097315350499	31.6133318341258
NM_001181219.3	21.7005300970462	20.1047986484764	47.2031725102849	47.3768176207191
NM_001181220.1	8.7440250836504	7.2054270625873	11.6351429742654	13.1627984670558
NM_001181221.3	23.3652202896159	22.264874457856	26.2127851976184	26.8823764655992
NM_001181222.3	24.9962218259525	24.4552239095494	29.0772156291648	32.0892862449267
NM_001181223.1	104.552491863033	103.019878256209	184.303355648763	180.542252912001
NM_001181224.1	63.1515788788929	64.0896801573745	99.1740801364345	102.272814031302
NM_001181225.3	7.0955637008094	7.01633091423952	17.1948374727601	16.8351971518861
NM_001181226.1	15.5211079308449	16.8078585567468	15.9791363653703	15.8328529609135
NM_001181227.3	4.4926481894439	4.83260926902141	5.07718147761778	5.03632859160408
NM_001181228.3	9.65332694313371	10.3922291055367	10.5421500096046	10.4506929132421
NM_001181229.1	13.2046038332891	15.1039009817527	11.4062046365907	11.6945727365151
NM_001181230.1	24.4323408358357	26.5249190945277	18.0433964614561	15.17952492653
NM_001181231.3	37.4090167685319	36.0716146618502	31.023158965017	31.4798107739476
NM_001181232.1	84.2598895873509	83.8766825412323	197.506507026648	205.032475839579
NM_001181233.3	18.291517320321	17.5697981658657	20.9265778950917	21.5819911010003
NM_001181234.3	293.360613192121	288.672267084356	391.91816637046	372.209100259915
NM_001181235.1	236.342604703462	223.633096350018	314.674442002311	287.432101309277
NM_001181237.1	36.9991466437634	37.5805263279569	21.2023931572584	23.2901377593643
NM_001181238.3	1.32251119517477	2.32508105831831	3.81121986967362	4.0362839429687
NM_001181239.3	4.61874354904574	4.99732460793622	1.53736622989876	1.44747291022949
NM_001181240.1	20.56642992541	20.965199727119	17.598730759391	17.867141711987
NM_001181241.1	13.4799555712608	13.6838379057734	7.95387572131236	6.58354637381591
NM_001181242.3	30.0764236720515	28.5482318004941	23.7772161490568	25.645269484945
NM_001181245.1	24.6387677997182	25.5619275603661	30.9283077455488	31.9155979125504
NM_001181246.3	23.0644868511654	23.7227765055609	25.9386496217712	22.1867631866808
NM_001181247.3	1437.79011154383	1451.24481873692	2418.41635010763	2440.53700266881
NM_001181248.1	48.2851030353757	45.4682658943618	57.7926189021398	58.5155764616532
NM_001181249.1	26.6786689639709	25.3238341365072	28.3633616615033	25.6606793609927
NM_001181250.3	33.5401368623055	31.899084639044	43.3483461474633	40.3146274948772
NM_001181251.3	32.794240938845	31.4294913573539	24.3743517757675	29.4802291474882
NM_001181252.3	29.5209315621298	29.3560611132318	45.1049250615463	43.0877158286377
NM_001181253.1	94.979760259303	94.5390395510315	94.6738843071131	99.7514273883015
NM_001181254.1	14.8752503100257	14.7342520316408	14.9661777444794	15.2763608242874
NM_001181255.3	7.54267878347306	7.57886017950743	5.34661330570991	6.17918076102765
NM_001181256.1	18.6147408105092	15.9635625494084	8.0131706598856	8.23293315233082
NM_001181257.3	25.1566326391125	25.2806367013375	63.8728879890353	64.1277834444094
NM_001181258.3	15.2138219647112	15.7883167360058	21.0120752002432	16.6409681663342
NM_001181259.1	31.4721734935868	35.4153727462307	20.7169257046467	19.7295094933059
NM_001181260.1	45.4239105862218	49.6214657214431	14.3904928350356	15.7822375648029
NM_001181261.3	170.766239009839	164.445546898923	86.0930548922656	88.9435957361858
NM_001181262.1	31.5770598223842	35.3556831152261	16.7976085709652	15.1472239789012
NM_001181263.3	6.61662008768304	6.15843747538628	7.35881083410752	7.88927276663411
NM_001181264.3	236.416822064204	256.751658383472	196.773584814889	184.608030119545
NM_001181265.1	128.086798115828	129.124944705809	78.0325246247843	75.8823342840982
NM_001181267.1	142.291083442333	140.729303365658	27.617131781778	26.3999635640696
NM_001181269.3	10.3370063770971	10.1664759100449	10.3375578988262	9.44607261635437
NM_001181270.1	19.2923776433899	20.2502600618526	13.7861983163306	13.8407217937183
NM_001181271.3	21.2645493409678	20.2298650292817	16.7635935408466	17.5294312246139
NM_001181272.3	26.9080573329246	24.917220888679	26.1677050041344	26.5415323320449
NM_001181273.1	11263.3276158275	11274.2140767502	10022.1603226719	9948.77884158828
NM_001181274.2	21.9725875182591	21.8132305740745	50.3412110602488	49.4469899114272
NM_001181275.3	112.295043425367	103.693272579897	54.9757437508551	42.6851713249306
NM_001181276.3	49.5161825851339	50.8688723467292	42.8122767718409	38.3836927872201
NM_001181277.3	1170.00984044277	1142.85160412677	2461.11242351817	2419.50520772166
NM_001181278.1	38.0815025842138	35.7400322385052	6.26953429190636	6.0472438859836
NM_001181279.1	15.659633215326	16.3521997138538	16.6868935323521	14.7899717092546
NM_001181281.3	102.691356035471	109.453943640819	87.4976954503389	82.6407757335972
NM_001181282.2	4.40431905573325	4.27248205603379	3.36660661585178	3.38031145098822
NM_001181283.3	14.2070275480039	13.6412051759418	6.23373247689009	6.82258173175888
NM_001181284.3	297.568771068393	283.325976588424	255.445558988149	258.067088347119
NM_001181285.1	12.4346506223252	12.4500106529632	15.9808513015063	15.1898503195638
NM_001181286.1	49.643284297203	48.4713091324198	7.05914030876895	7.90390825975964
NM_001181287.3	57.425782054752	63.1543981359196	106.933274235126	99.7422567548969
NM_001181288.1	274.93273822775	279.100228897312	585.88305351035	567.534804039222
NM_001181290.3	176.384049971765	168.869250960892	108.433443924782	99.2146917888184
NM_001181291.3	69.4585030983488	70.9740722302999	155.780199257037	155.548070326888
NM_001181292.3	48.2924848980031	46.030203444919	44.3708495870357	40.1410349381773
NM_001181294.1	58.4218569242414	59.9853811763273	45.6970044960828	51.7613941001462
NM_001181295.1	20.6705995642642	18.9864044635817	22.740416860969	20.7247073657496
NM_001181296.3	203.002331620634	192.902479136395	159.61513412289	158.480045837475
NM_001181297.1	14.4777970318585	13.6704023938408	11.1792840999503	11.7049643269348
NM_001181298.3	11.086930651637	10.8504122613674	12.8264899486564	12.7571051889143
NM_001181299.1	13.1459662558508	13.633938087049	10.7057051398149	8.99896816351125
NM_001181300.1	15.2322798916152	16.702651110482	13.3975972083323	13.1999459091737
NM_001181301.3	50.031905289811	48.276722388371	54.8629304227695	56.9343429736378
NM_001181302.1	32.055473145067	30.482841374811	54.2401158442987	58.104743413949
NM_001181303.3	41.7604236863707	37.0936643841793	10.58156097442	6.95464744509854
NM_001181304.1	1490.77788918017	1488.45504998845	1005.14895642078	1001.25274168649
NM_001181306.1	34.2640211167081	35.9516402124221	27.8305173692444	31.8464472760768
NM_001181307.3	49.2936577361882	51.9263787221	48.79544127834	51.1517742672216
NM_001181308.1	14.8080687805175	16.3127298828209	13.8339907300926	13.450782753529
NM_001181309.3	404.626711608892	405.250378298486	652.074588475514	646.61080866089
NM_001181310.3	157.383058547389	182.936018245645	135.731057915888	140.487275043689
NM_001181312.1	1528.97330043237	1565.03197615338	391.394500440176	431.161549257288
NM_001181313.1	10.8919767077553	11.3189110527853	9.90174993646446	10.0503668092102
NM_001181314.3	112.992458645966	113.953113836444	190.987784654126	191.896743115322
NM_001181315.1	34.8946698692536	35.2789114035871	30.9581096631791	30.220728085616
NM_001181316.3	65.516522438942	64.3139681581528	133.813546356365	146.545804228622
NM_001181317.3	2.86821012253299	3.04586450273555	3.63848739700059	4.01353548027348
NM_001181318.1	292.443874407314	292.998761615481	77.3092414495319	78.755858924999
NM_001181320.1	44.8086508187762	44.1904611653619	66.8487576952708	68.9652478899235
NM_001181321.3	4112.82280478121	4128.14870283522	5101.80227910231	5139.07375232307
NM_001181322.1	44.0294986925915	41.9772895852026	39.2067686355238	38.4546363802673
NM_001181323.3	16.9813250496806	16.7048390960852	4.2601696212517	4.97623141309925
NM_001181324.3	51.3577420672932	47.735201195633	87.0490137482325	87.493927963929
NM_001181325.1	14.086879648483	15.6097450623131	15.1810166149014	14.3510026269734
NM_001181326.1	18.8250140775502	19.565197646274	20.5523263015563	18.0949732808263
NM_001181327.3	36.4264914237574	36.4228388542811	38.5235786823796	38.124624840258
NM_001181328.1	18.8309976061403	19.3444234230554	18.2799134955903	17.2844556435483
NM_001181329.3	21.1498625824102	19.5123411947141	40.9758818648894	43.555671099304
NM_001181330.3	10.7831632078216	11.6364957911148	9.20913435962624	12.4216618444674
NM_001181331.1	65.1984837541435	63.6614276811988	72.7613173042678	73.503089842738
NM_001181332.1	29.4778406222887	28.0649200611162	23.6334185762798	27.3430652512569
NM_001181333.3	114.958898653078	114.482032425661	147.501838214276	143.535526075387
NM_001181334.3	14.926414089888	16.0537655394149	17.4953623618084	19.3382518706393
NM_001181335.3	52.6257483025352	56.0698487749929	67.3269492658459	62.31440475355
NM_001181336.1	99.7996579174798	95.8634204740826	92.5435228870711	91.3803103387136
NM_001181337.1	54.9001961444862	54.8075137643346	130.643647903935	130.987722058131
NM_001181338.3	808.053988760224	815.659835591889	292.27496776766	306.299840851007
NM_001181339.1	30.5065281579376	30.7483516376229	52.1015173875627	54.6568733808062
NM_001181340.3	50.2835844889507	47.9725304118467	77.8173836753696	76.4118600507597
NM_001181341.3	6.15402590596393	7.95036005691325	8.20076883581098	7.78994209112081
NM_001181342.1	14.8378464862628	13.0271018219532	7.60540334028738	6.92530473828631
NM_001181343.1	622.032212093923	640.236334838285	1213.97054504489	1244.12696848182
NM_001181344.3	157.571966974239	165.815219145539	104.520112736088	91.9915710636308
NM_001181345.1	15.3529232441475	15.2660575320298	18.0280917555036	16.123055732469
NM_001181346.3	2.53770624378218	2.71355837119168	3.53931425144518	3.13356496900152
NM_001181347.3	32.5518724851591	33.7321789283726	39.4992093412197	37.4173134452562
NM_001181349.1	72.3764067401285	84.5865890084408	54.0634325797872	51.9738857609519
NM_001181350.2	13.1312960010026	13.4148017297697	6.95508860961402	5.5606920891959
NM_001181351.3	36.2415135051457	35.8144345558759	27.7900004379259	27.3319433818961
NM_001181352.1	22.1412515941624	24.0543544570782	14.9104528221108	13.2903922599155
NM_001181353.3	5.49838029474841	5.02677247829678	5.45541935414352	4.45794754220017
NM_001181354.3	0.388972672692953	0.260347774851852	0.536864718344409	0.604970052396032
NM_001181356.2	15.5446955044496	15.3707101215761	16.6071273118962	18.3691172699207
NM_001181358.1	126.499622096359	129.66789562339	119.539693355609	124.526994905708
NM_001181359.3	3.10848473464733	5.19934242370894	5.8769879141059	7.18915840830378
NM_001181360.1	122.12881104252	123.770693532526	78.633550790163	82.1656006179731
NM_001181361.3	55.8442457058228	55.1733088396192	33.8654271697016	30.8320074513213
NM_001181362.3	11.1439358129693	11.3417130587058	10.9712113099258	10.7111933036773
NM_001181363.1	1110.18313678385	1131.73040889751	601.4497078249	592.147290043033
NM_001181364.1	59.1032448359556	61.5972386491321	32.8780156454959	31.1748583966736
NM_001181365.3	5.71923234691268	5.64498619287358	12.3273178269563	7.33531792828112
NM_001181366.1	18.3750509932527	17.1610113599532	9.95570794656269	9.84174726051453
NM_001181367.3	11.842029054367	11.7589903415793	9.00632115461589	7.34272569266924
NM_001181368.3	45.8798051052552	47.4632733191781	18.8365133494079	22.4179471360204
NM_001181369.1	172.71107454034	175.25107128664	290.320599651916	278.53307434651
NM_001181370.3	29.5699080458672	26.5378650925551	19.9528141933326	19.0687161999435
NM_001181372.1	25.8870888401987	24.7412356657511	26.3550645126447	28.1120784047626
NM_001181373.3	30.2546902298398	31.0654757840786	18.7782610417134	15.8819103989254
NM_001181374.3	26.3960417150564	27.0265189549395	58.0062833906739	60.6081594638324
NM_001181375.1	16.2109716580936	16.8004745172187	15.4539054029609	13.6976161472158
NM_001181376.1	14.7440338948212	16.1283883364552	11.6171564977624	12.350099756718
NM_001181377.3	4.10802706042526	4.51897406947546	2.43775023984667	1.63899229909935
NM_001181378.1	12.1262320813527	14.179107680214	5.28802508959595	5.347930610236
NM_001181379.3	47.4527882700635	50.7791166678359	18.4438983935488	18.8242001181311
NM_001181380.3	39.9122111605407	38.7527441266623	63.095991078851	56.7964977849334
NM_001181381.1	32.452728158256	30.5280636414017	33.2228851940898	36.2985894007918
NM_001181382.1	195.400239954452	186.939703012592	134.770576309111	127.767159196338
NM_001181383.3	988.484484468651	998.683501695881	665.894943296321	674.25914538826
NM_001181384.1	58.0307533505536	58.0576627780325	27.5136298981221	30.3989486334054
NM_001181385.3	5.29765759830177	5.44531720476646	3.18643824744171	2.74613429065611
NM_001181386.3	30.0425081559392	27.8394506485527	21.1153628150323	21.3219172936103
NM_001181387.1	8.06276299504148	7.55951549141905	8.90599306247259	9.75715964309192
NM_001181389.1	40.7970549826967	41.2122902956606	995.153133536583	979.283552278179
NM_001181390.3	24.3968307268319	21.8733554638374	20.855498439298	21.1036770856375
NM_001181391.1	41.5313687848156	39.4559265463439	52.0122082326517	51.6077573336825
NM_001181392.3	12.0338260549936	11.6685090335809	11.4949208197682	10.4742939611675
NM_001181393.3	79.595493344259	80.0481020725468	161.75309608311	161.392045420824
NM_001181395.1	11.9702189133351	12.1026592095652	7.63908792274998	9.33319199980127
NM_001181396.1	144.158432109536	144.926959283477	142.459031515896	140.548128932038
NM_001181397.3	61.45217433009	61.9058412199436	19.3993155772912	22.2438237238552
NM_001181399.1	17.0595155307076	16.1845838540132	15.3559320942725	15.6320119529767
NM_001181400.4	4.57052049053276	4.34341799929361	4.58006393327933	5.02583812031502
NM_001181402.1	0	0	0.677322760139328	0
NM_001181403.2	13.3421196141332	14.635533889177	13.0838424862135	12.8367769961674
NM_001181404.3	84.2016774393965	83.5703672954587	59.4277173918507	50.1832822329156
NM_001181405.1	25.4644654432103	26.6356448891003	32.6532646478589	30.2776518062002
NM_001181406.3	32.5457441836046	30.1136542981033	29.684070587676	34.2922441187717
NM_001181407.3	9.80601634392851	8.91816332263919	13.1376234434936	11.5118745842083
NM_001181408.1	186.928654131238	193.084031197593	216.497171775872	210.81633597121
NM_001181409.1	81.2750310977117	85.1301204717422	203.206981090237	204.591779562742
NM_001181410.3	12.6814419234643	13.0463960270295	11.9518925282041	12.442132035222
NM_001181411.1	501.503816517191	487.714589763322	377.777559154623	391.054920100474
NM_001181412.3	21.5344691572606	21.7594181284093	46.8774623149695	42.9623392062461
NM_001181413.3	151.35619988946	142.319118853646	92.905276737903	85.7172190945685
NM_001181414.1	191.283200614	194.739308085343	326.367336768639	321.643432780051
NM_001181415.1	51.713164378981	51.4045001495971	58.2588301274041	60.5174460719763
NM_001181416.3	9.76822899457859	9.71368404327932	19.8150976297641	22.4061672899698
NM_001181417.1	0	0	0	0
NM_001181418.3	0	0	0	0
NM_001181421.3	0.0783848844899481	0.0914900222832472	0.24168604201157	0
NM_001181423.1	0.703418928976583	0	0	0
NM_001181424.1	1.85093587107314	2.17261077398536	1.35154330485563	1.34516103910409
NM_001181425.3	1.05379529596334	2.90192184399552	0.778357156712487	0.315886726061681
NM_001181426.1	683.972278976697	675.683438340306	97.6624556974933	93.0522750649787
NM_001181427.1	878.623581786955	891.527091735981	889.392656062706	855.86762659562
NM_001181428.1	1.96658498779876	0.926806285227828	5.19232785543968	5.94039927318458
NM_001181431.2	0	0	0	0
NM_001181433.3	0	0	0	0
NM_001181434.4	0	0	0	0
NM_001181435.1	210.521063432582	216.221481226051	135.902941763869	147.59386641826
NM_001181436.3	118.316457879382	119.453157614111	105.473558293133	98.4789368487028
NM_001181437.1	63.4483440662578	65.4593800010463	46.5397987234071	41.2867748240964
NM_001181438.1	62.8717477081659	63.2637343395796	60.0766205124632	67.035576297684
NM_001181439.3	5.62180177082124	6.39619335098414	8.15995174371984	7.65673917514685
NM_001181440.1	19.1986190345633	21.557640991307	18.1391615971395	19.0544368462239
NM_001181442.2	77.2917943468171	76.1083151408126	88.6304000542998	91.2239372124382
NM_001181444.3	21.6565893820554	22.3568454754246	43.9478317570823	42.8646549665267
NM_001181445.2	58.3579796392667	50.3631763031553	80.1736819759366	87.1985620341578
NM_001181446.1	36.9458373191606	35.6368219831671	50.0203195885454	50.2318648950811
NM_001181447.3	21.448855637002	21.353526925321	18.7753335350601	19.5010376124806
NM_001181448.1	90.2439212431328	89.7902247280994	97.757872018674	101.38942811621
NM_001181450.1	65.2183342315028	66.4366820636483	15.3020998071717	15.5007434636431
NM_001181453.3	9.27991517611265	8.07668432427096	7.21755122637623	6.83136741052748
NM_001181454.1	22.5313676330848	23.7562767083278	8.66758622633238	9.11728187476252
NM_001181457.1	17.0835905023424	17.5274753913407	15.84779593453	14.3611994879918
NM_001181458.3	60.0448760457071	66.613657079926	59.2833593722258	69.4374289378502
NM_001181459.1	7.27298638898882	6.15943934206816	13.2216337152204	15.8957423414487
NM_001181460.1	244.607681193092	248.555863636217	339.939294578849	340.421049669163
NM_001181461.3	0.211531495565578	0.421564294739308	0	0.336824279490532
NM_001181462.1	0	0	0.611593011005995	0.60701873117327
NM_001181463.1	12.7538769258925	13.1819857663422	14.4446272783994	13.814266393279
NM_001181464.3	39.9725909913176	38.6656944212551	26.4468187016066	20.3723190037378
NM_001181465.1	43.9235921603355	43.0513481369556	35.5946040539016	31.9340909929564
NM_001181467.1	28.2562155237087	28.7913201853851	60.970222678149	59.9184281444306
NM_001181468.3	247.942361752299	252.656656683331	97.8686339868927	99.3721804357289
NM_001181469.1	30.3380419908113	32.5199213644253	16.6990584829339	22.3189216875086
NM_001181470.1	51.9657968996971	54.0285349217047	23.184905563221	23.4081907834254
NM_001181471.3	3.77594766996547	3.99348782945562	6.60247457640595	5.7018481632332
NM_001181472.1	2.34356794584635	1.46048425727613	3.87602022540542	6.07507753552812
NM_001181473.1	7.80207337378067	8.54731610449616	13.3489689371817	13.5159079413092
NM_001181474.3	23.5077329795052	24.5328600102858	31.5040819228471	31.865580280468
NM_001181475.1	7.77274677495794	7.72385868893549	6.60998656209166	6.395058750515
NM_001181476.1	0.437133623375076	0.351004497650351	1.2798196096062	0.854450857053102
NM_001181477.3	28.6803011355231	30.772609994949	56.3986343977763	57.3076951877289
NM_001181478.1	0.306206104183664	0.238231581026373	0.5376148937022	0.970253253302531
NM_001181479.1	21.2245339024796	20.592257022977	16.3530145425675	16.9135336776517
NM_001181480.3	7.87834908549251	7.11419362012643	6.76698273213692	5.70209139614425
NM_001181481.1	84.1580049958217	83.0565009273174	10.1952029314855	8.31497692434797
NM_001181482.3	25.9069531254257	22.7706617783913	22.2978032119812	21.5400602012378
NM_001181483.1	20.003480859822	19.3934294855648	38.6318679882997	38.6053889089466
NM_001181484.1	10.4985451699336	10.5403720025959	12.172330294431	12.2317698235977
NM_001181485.3	1199.94045312303	1200.70859156935	869.247725139308	846.844346521166
NM_001181486.1	36.4283801163579	36.655433025098	31.2714123040509	29.9247007069098
NM_001181487.3	35.7273387881313	37.3564005028328	33.3603224900881	32.1257279245173
NM_001181488.1	199.979829666411	202.605037619914	157.573771702138	155.393791851139
NM_001181489.1	22.0986392240389	22.7297507265749	42.054664509766	44.0377587638776
NM_001181490.3	17.100163268235	17.2196838809851	4.3584042915978	5.71319347377185
NM_001181491.1	10.2591277644228	10.3697317446771	5.581006276814	6.11555200363522
NM_001181492.1	7.84285694000396	8.8838594092484	8.78387167335394	6.94249999927183
NM_001181493.3	55.8121388272753	57.7872519408519	19.2378530246529	19.7206258064894
NM_001181494.1	22.8726302398224	23.9524945993651	29.981099017638	29.2923981544002
NM_001181495.1	12.987082361326	12.1829131749731	10.1020571555804	10.1607774412919
NM_001181496.1	66.9802152520839	63.8034123727336	38.2027700504962	45.0599179101882
NM_001181498.1	44.2784664752308	49.999938870543	55.5419777632661	60.25092379865
NM_001181499.3	48.4022306113748	46.4848360956032	16.1850826820221	17.8045822483681
NM_001181501.1	40.0047179432306	41.4182768698329	16.2424821673531	15.964229042988
NM_001181502.1	31.1757759543012	30.5008642246906	54.2433983089615	52.6142676397357
NM_001181503.3	9.2647201596932	8.57249353550383	4.07684969977286	3.41351847531602
NM_001181504.1	17.661510467929	14.4690793747577	12.4805211324718	10.6213606899152
NM_001181505.1	28.2171697739972	31.0454784167772	21.3846049456288	28.7578127842786
NM_001181506.3	25.0933294019374	25.7443651776592	12.6842846088089	13.4058615064038
NM_001181507.1	8.69095625576421	7.57754388250238	5.72898246359117	5.25218110158967
NM_001181509.1	20.1356013627335	20.3178500090718	24.3718312305408	24.0490923911762
NM_001181510.1	23.8528286412972	19.5407012826255	13.4252737745823	16.0560793004729
NM_001181511.1	7.65693339293457	7.94634071207397	8.60697875857512	8.23389093842119
NM_001181512.1	66.0476066754691	63.8287007145041	164.920375797108	154.709718015217
NM_001181513.1	45.0441982789793	45.086497602619	72.807291747073	72.7229218827463
NM_001181514.1	46.1942215068469	46.1358491467798	51.4305828066725	48.2207591255458
NM_001181515.1	27.2797453793767	27.8006111528313	14.9074638561826	14.0684681425053
NM_001181516.1	7.33333349439844	7.312640557658	5.95659378985048	5.6370990547529
NM_001181517.1	7.77118207104811	8.28757226329	7.34566589097182	6.68495283586554
NM_001181518.1	16.8117701776997	15.1786626375839	19.1848674199225	18.7053245589794
NM_001181520.1	9.58948010190122	9.45382602250995	12.304320640209	12.5117692761144
NM_001181521.1	42.8256115663661	43.27308145989	36.1255349863895	37.8203618896411
NM_001181522.1	0.781752210941632	0.635548171924501	0.742194884824164	0.68121477125322
NM_001181523.1	9.58718507976961	8.99282900531235	12.4240572327992	11.9853768097264
NM_001181524.1	17.3718254356807	20.0679018991481	9.46368882941651	10.6291363118707
NM_001181525.1	10.2958188509608	10.8540432519583	8.90952249608483	8.07394764647821
NM_001181526.1	18.4027135432569	18.8023801202549	9.23579392883159	10.563063287003
NM_001181527.1	23.8188549711867	23.6676830865416	8.36705230539738	7.8285746695315
NM_001181528.1	4.4953193785123	4.90232409257776	4.64749525447116	4.15385861290326
NM_001181529.1	131.664257582295	129.203356595404	75.6952228586052	77.1591160215523
NM_001181530.1	47.0138789743208	53.4310215527346	64.3298165026896	55.0730096876668
NM_001181531.1	13.1213280491831	12.8261216537792	24.1190554876608	25.3087265701089
NM_001181532.1	6.95726326285109	8.04597705280473	8.35921834299945	8.9332695337837
NM_001181533.1	12.0540358917234	12.3393897467812	5.31619326669443	6.04319237739041
NM_001181534.1	59.21520142906	58.7933023737926	38.8399546520035	37.9297084211455
NM_001181535.1	9.71632890387015	10.1435268741368	2.06128551784114	2.10938171178597
NM_001181536.1	14.3918319075543	13.3363817631762	5.04598052772738	4.12234149680428
NM_001181537.1	102.663670513331	110.486155222972	84.9944917054645	70.7312206123174
NM_001181538.1	14.8834354032644	14.0265085666055	13.0769639021269	12.0104419200709
NM_001181539.1	6.84738238406509	7.2710518876483	6.02179916602705	4.43948314540709
NM_001181540.1	43.059347425287	42.6586816117672	6.43794923821373	6.61558659225266
NM_001181541.1	39.2299701156629	39.3741042065122	6.04684409507255	6.13953973971598
NM_001181542.1	13.0470104774291	13.7321780420971	41.3460027767233	41.1346660776747
NM_001181543.1	25.3659894534133	24.9082817464006	28.4285955174087	27.7825362119035
NM_001181544.1	123.831574114288	125.375072474552	139.349372291895	132.307181692477
NM_001181545.2	21.3267460893258	19.5948784172306	10.8539435127343	10.8247498763239
NM_001181546.3	0	0	0	0
NM_001181547.2	0	0	0	0
NM_001181548.1	59.0376674469026	58.6939148325473	49.9893499845452	50.3041264637571
NM_001181549.1	102.041146163342	103.879625042946	33.5094401948365	32.8552114066466
NM_001181550.1	77.0618722398418	82.4499897088898	63.5954133336136	60.7034670126275
NM_001181551.1	19.4332460221608	17.9058104248475	14.7030090999141	14.3200506575636
NM_001181554.1	82.8108593874046	89.3428777717826	86.245559273445	85.5422442330206
NM_001181555.1	131.837654836622	139.733672987654	289.836208284823	275.919148482041
NM_001181556.1	79.0772158320039	77.4324999190857	70.8566550514421	70.1486264742712
NM_001181557.1	165.053559473894	162.836652713902	210.045895397041	212.721291468357
NM_001181558.1	34.8655119486218	35.3580865689404	66.4122455634846	68.554734958259
NM_001181559.1	11.8507914079703	11.4824437998098	9.33859195626036	9.59672188640835
NM_001181560.1	8.82619694855168	8.62055326475619	7.98827606905838	8.77766875967967
NM_001181561.2	25.4745634404303	24.4367211240001	20.8253597632732	20.0322363189544
NM_001181562.1	13.8365809734879	13.2838317622889	16.9942510803838	15.9801455668294
NM_001181563.2	23.6576438320202	22.6827911668566	52.7654118984356	53.5790595068669
NM_001181564.1	15.9168958789011	17.1190463184979	11.7675676933655	15.7406380031809
NM_001181565.1	5.21572180940798	5.02018970885979	6.8259466313423	8.25836368846426
NM_001181566.1	51.9879326520821	54.4005403623982	90.0299746452045	97.94332012014
NM_001181567.1	25.7872509034681	27.2114422845609	40.882941524161	42.3128269043087
NM_001181569.1	2431.40913119893	2352.09016441434	4856.26354768164	4867.50624989253
NM_001181570.1	5.15040748769	5.47038639761125	5.17138407163047	5.1881429052314
NM_001181571.1	808.546241817065	812.738174349019	1368.40778118568	1371.22985585112
NM_001181572.1	21.2234551334644	20.2279786471109	16.738650361984	14.1557942750153
NM_001181573.1	125.408095625066	123.149960826883	150.620513806995	143.392430747817
NM_001181574.1	19.5016991408849	21.3142004904314	6.47392478810844	5.68443152369717
NM_001181576.1	154.801370742322	146.700269344651	116.535968345226	114.482371314855
NM_001181577.1	117.677765353431	97.7022250733942	20.0377637476646	19.1865672121436
NM_001181578.1	66.7361524173113	62.9959104371328	97.1246195169224	89.8425055551065
NM_001181579.1	18.9929532993105	19.8105075112003	16.9966042406466	17.5112762221263
NM_001181580.1	12.50645682284	11.6321273691273	9.01284014909107	10.4357792409064
NM_001181581.1	110.848329290056	108.173529609936	234.279066022611	219.348852213208
NM_001181582.1	13.5260310566283	13.5292317108041	8.3510666676346	7.57128803463165
NM_001181584.1	355.578237523896	365.988123460329	207.657641687703	233.19609802858
NM_001181586.1	85.0004515303905	87.4564093314144	5.43987102835665	5.5384007246958
NM_001181587.1	19.7488996739871	21.559261542635	14.2431446916094	14.1013072405062
